http://dbpedia.org/resource/In_situ_hybridization	In situ hybridization	In situ hybridization (ISH) is a type of hybridization that uses a labeled complementary DNA or RNA strand to localize a specific DNA or RNA sequence in a portion or section of tissue, or, if the tissue is small enough (e.g. plant seeds, Drosophila embryos), in the entire tissue (whole mount ISH), in cells and in circulating tumor cells (CTCs). This is distinct from immunohistochemistry, which usually localizes proteins in tissue sections. DNA ISH can be used to determine the structure of chromosomes. Fluorescent DNA ISH (FISH) can, for example, be used in medical diagnostics to assess chromosomal integrity. RNA ISH (RNA in situ hybridization) is used to measure and localize RNAs (mRNAs, lncRNAs and miRNAs) within tissue sections, cells, whole mounts, and circulating tumor cells (CTCs). In situ hybridization was invented by Joseph G. Gall.
http://dbpedia.org/resource/Inverse_polymerase_chain_reaction	Inverse polymerase chain reaction	"Inverse polymerase chain reaction (Inverse PCR) is a variant of the polymerase chain reaction that is used to amplify DNA with only one known sequence. One limitation of conventional PCR is that it requires primers complementary to both termini of the target DNA, but this method allows PCR to be carried out even if only one sequence is available from which primers may be designed. Inverse PCR is especially useful for the determination of insert locations. For example, various retroviruses and transposons randomly integrate into genomic DNA. To identify the sites where they have entered, the known, ""internal"" viral or transposon sequences can be used to design primers that will amplify a small portion of the flanking, ""external"" genomic DNA. The amplified product can then be sequenced and compared with DNA databases to locate the sequence which has been disrupted. The inverse PCR method involves a series of restriction digests and ligation, resulting in a looped fragment that can be primed for PCR from a single section of known sequence. Then, like other polymerase chain reaction processes, the DNA is amplified by the temperature-sensitive DNA polymerase: A target region with an internal section of known sequence and unknown flanking regions is identified Genomic DNA is digested into fragments of a few kilobases by a usually low-moderate frequency (6-8 base) cutting restriction enzyme. Under low DNA concentrations, self-ligation is induced to give a circular DNA product. PCR is carried out as usual, with primers complementary to sections of the known internal sequence. * Finally the sequence is compared with the sequence available in the data base. Note: although the figure suggests that the circularized ligation product is digested prior to PCR, this is not the case. PCR does not require linear products and the use of another restriction enzyme to cut the known sequence could also cut within the unknown region, resulting in a failed PCR."
http://dbpedia.org/resource/Isotopic_dilution	Isotopic dilution	Isotope dilution analysis is a technique to increase the precision and accuracy of chemical analysis. First, a known amount of an isotope is added to the sample. For example, to determine the amount of lead in a sample, a known amount of Pb-204, one of the isotopes of lead, can be added. The natural abundance of lead isotopes is 204 (1.8%), 206 (22.1%), 207 (24.2%), and 208 (52.1%). The isotopic composition of the sample will be slightly changed. Then, by measuring each isotope, the amount of lead in the original sample can be calculated. In a typical gas chromatography analysis, isotopic dilution can decrease the error of injection from 5% to 1%. It can also be used in mass spectrometry (commonly referred to as isotopic dilution mass spectrometry or IDMS), in which the isotopic ratio can be determined with precision typically better than 0.25%. A slightly different form of isotopic dilution can be used for determining the composition of a radioactive sample. An additional amount of the radioactive isotope in the sample is added and the change in radioactivity is measured. The amount of the isotope in the original sample can then be calculated. To determine the concentration x g (unknown) substance, y g of radioactive substance is added with Si as the initial activity. After homogenization, small sample of the substance has to monitor for the activity. By law of conservation of activity, the mixture (x + y) with show the specific conserved activity Sf (final activity). Therefore, y * Si = (x + y) * Sf now, x = y * (Si - Sf)/Sf thus, the concentration or quantity of the unknown substance can be calculated using the above equation.
http://dbpedia.org/resource/Isotopic_labeling	Isotopic labeling	Isotopic labeling (or isotopic labelling) is a technique used to track the passage of an isotope, or an atom with a variation, through a reaction, metabolic pathway, or cell. The reactant is 'labeled' by replacing specific atoms by their isotope. The reactant is then allowed to undergo the reaction. The position of the isotopes in the products is measured to determine the sequence the isotopic atom followed in the reaction or the cell's metabolic pathway. In isotopic labeling, there are multiple ways to detect the presence of labeling isotopes; through their mass, vibrational mode, or radioactive decay. Mass spectrometry or nuclear magnetic resonance detects the difference in an isotope's mass, while Infrared spectroscopy detects the difference in the isotope's vibrational modes. The radioactive decay can be detected through an ionization chamber or autoradiographs of gels. An example of the use of isotopic labeling is the study of phenol (C6H5OH) in water by replacing common hydrogen with deuterium (deuterium labeling). Upon adding phenol to deuterated water (water containing D2O in addition to the usual H2O), the substitution of deuterium for the hydrogen is observed in phenol's hydroxyl group (resulting in C6H5OD), indicating that phenol readily undergoes hydrogen-exchange reactions with water. Only the hydroxyl group was affected, indicating that the other 5 hydrogen atoms did not participate in these exchange reactions.
http://dbpedia.org/resource/Crystallization	Crystallization	Crystallization is the (natural or artificial) process of formation of solid crystals precipitating from a solution, melt or more rarely deposited directly from a gas. Crystallization is also a chemical solidâ€“liquid separation technique, in which mass transfer of a solute from the liquid solution to a pure solid crystalline phase occurs. In chemical engineering crystallization occurs in a crystallizer. Crystallization is therefore an aspect of precipitation, obtained through a variation of the solubility conditions of the solute in the solvent, as compared to precipitation due to chemical reaction.
http://dbpedia.org/resource/Decantation	Decantation	Decantation is a process for the separation of mixtures, by removing a top layer of liquid from which a precipitate has settled. Usually a small amount of solution must be left in the container, and care must be taken to prevent a small amount of precipitate from flowing with the solution out of the container. It is frequently used to purify a liquid by separating it from a suspension of insoluble particles (e.g. in red wine, where the wine is decanted from the potassium bitartrate crystals). For example, to obtain a sample of clear water from muddy water, muddy water is left in a container until the mud settles, and then the clear water is poured into another container. A mixture of two immiscible liquids can also be separated by decantation. For example, the oil and water extracted from fish may be decanted to obtain the oil. A mixture of kerosene and water can also be separated through decantation. A centrifuge may be useful in successfully decanting a solution. The centrifuge causes the precipitate to be forced to the bottom of the container; if the force is high enough, the precipitate may form a compact solid. Then the liquid can be more easily poured away, as the precipitate will likely remain in its compressed form. A mixture of an insoluble solid in liquid is allowed to stand. The solid is insoluble and settles at the bottom if kept undisturbed for some time. This process is called sedimentation. The clear liquid is then poured off carefully. This process is called decantation. Another example of decantation is the regeneration of used chiral stationary phase (CSP). The CSP to be decanted is gently mixed in a container with a compatible solvent to form a suspension. The suspension is allowed to rest for a period of time, after which the supernatant is carefully poured off. The supernatant contains the undesirable constituents of the former suspension, while the leftover sediment in the container is clean, reusable CSP. Decantation should be done directly after sedimentation.
http://dbpedia.org/resource/Distillation	Distillation	Distillation is a method of separating mixtures based on differences in volatility of components in a boiling liquid mixture. Distillation is a unit operation, or a physical separation process, and not a chemical reaction. Commercially, distillation has a number of applications. It is used to separate crude oil into more fractions for specific uses such as transport, power generation and heating. Water is distilled to remove impurities, such as salt from seawater. Air is distilled to separate its componentsâ€”notably oxygen, nitrogen, and argonâ€” for industrial use. Distillation of fermented solutions has been used since ancient times to produce distilled beverages with a higher alcohol content. The premises where distillation is carried out, especially distillation of alcohol, are known as a distillery. A still is the apparatus used for distillation.
http://dbpedia.org/resource/Filtration	Filtration	Filtration is commonly the mechanical or physical operation which is used for the separation of solids from fluids (liquids or gases) by interposing a medium through which only the fluid can pass. Oversize solids in the fluid are retained, but the separation is not complete; solids will be contaminated with some fluid and filtrate will contain fine particles (depending on the pore size and filter thickness). Filtration is also used to describe some biological processes, especially in water treatment and sewage treatment in which undesirable constituents are removed by absorption into a biological film grown on or in the filter medium as in slow sand filtration.
http://dbpedia.org/resource/K-Casein	K-Casein	K-Casein (or Kappa-casein, k casein, kappa casein) is a mammalian milk protein involved in a number of important physiological processes. In the gut, the ingested protein is split into an insoluble peptide (para kappa-casein) and a soluble hydrophilic glycopeptide (caseinomacropeptide). Caseinomacropeptide is responsible for increased efficiency of digestion, prevention of neonate hypersensitivity to ingested proteins, and inhibition of gastric pathogens.
http://dbpedia.org/resource/Kodecyte	Kodecyte	The two FSL constructs on the left are FSL-peptides based on partially carboxymethylated oligoglycine (CMG2) spacers with 1,2- dioleoyl-sn-glycero-3-phosphoethanolamine (DOPE) lipids. The 3rd and 4th constructs are FSL-biotin based on CMG but with DOPE and sterol (Î´-oxycarbonylaminovaleric acid derivative of cholesterol) lipids, respectively. The final FSL construct is a typical trisaccharide, conjugated via an O(CH2)3NH spacer to an activated adipate derivative of the diacyl lipid DOPE. ]] A kodecyte is a living cell that has been modified (koded) by the incorporation of one or more function-spacer-lipid constructs (FSL constructs) to gain a new or novel biological, chemical or technological function. The cell is modified by the lipid tail of the FSL construct incoporating into the bilipid membrane of the cell. All kodecytes retain their normal vitality and functionality while gaining the new function of the inserted FSL constructs. The combination of dispersibility in biocompatible media, spontaneous incorporation into cell membranes, and apparent low toxicity, makes FSL constructs suitable as research tools and for the development of new diagnostic and therapeutic applications.
http://dbpedia.org/resource/LIESST	LIESST	In chemistry and physics, LIESST (Light-Induced Excited Spin-State Trapping) is a method of changing the electronic spin state of a compound by means of irradiation with light. Many transition metal complexes with electronic configuration d-d are capable of spin crossover (and d when molecular symmetry is lower than Oh). Spin crossover refers to where a transition from the high spin (HS) state to the low spin (LS) state or vice versa occurs. Alternatives to LIESST include using thermal changes and pressure to induce spin crossover. The metal most commonly exhibiting spin crossover is iron, with the first known example, an iron(III) tris(dithiocarbamato) complex, reported by Cambi et al. in 1931. For iron complexes, LIESST involves excitation of the low spin complex with green light to a triplet state. Two successive steps of intersystem crossing result in the high spin complex. Movement from the high spin complex to the low spin complex requires excitation with red light.
http://dbpedia.org/resource/Laboratory_automation	Laboratory automation	Laboratory automation is a multi-disciplinary strategy to research, develop, optimize and capitalize on technologies in the laboratory that enable new and improved processes. Laboratory automation professionals are academic, commercial and government researchers, scientists and engineers who conduct research and develop new technologies to increase productivity, elevate experimental data quality, reduce lab process cycle times, or enable experimentation that otherwise would be impossible. The most widely known application of laboratory automation technology is laboratory robotics. More generally, the field of laboratory automation comprises many different automated laboratory instruments, devices, software algorithms, and methodologies used to enable, expedite and increase the efficiency and effectiveness of scientific research in laboratories. The application of technology in today's laboratories is required to achieve timely progress and remain competitive. Laboratories devoted to activities such as high-throughput screening, combinatorial chemistry, automated clinical and analytical testing, diagnostics, large scale biorepositories, and many others, would not exist without advancements in laboratory automation. Some universities offer entire programs that focus on lab technologies. For example, Indiana University-Purdue University at Indianapolis offers a graduate program devoted to Laboratory Informatics. Also, the Keck Graduate Institute in California offers a graduate degree with an emphasis on development of assays, instrumentation and data analysis tools required for clinical diagnostics, high-throughput screening, genotyping, microarray technologies, proteomics, imaging and other applications.
http://dbpedia.org/resource/Laboratory_centrifuge	Laboratory centrifuge	A laboratory centrifuge is a piece of laboratory equipment, driven by a motor, which spins liquid samples at high speed. There are various types of centrifuges, depending on the size and the sample capacity. Like all other centrifuges, laboratory centrifuges work by the sedimentation principle, where the centripetal acceleration is used to separate substances of greater and lesser density.
http://dbpedia.org/resource/Lipofection	Lipofection	Lipofection is a technique used to inject genetic material into a cell by means of liposomes, which are vesicles that can easily merge with the cell membrane since they are both made of a phospholipid bilayer. Lipofection generally uses a positively charged lipid to form an aggregate with the negatively charged genetic material. A net positive charge on this aggregrate has been assumed to increase the effectiveness of transfection through the negatively charged phospholipid bilayer. This transfection technology performs the same tasks as other biochemical procedures utilizing polymers, DEAE dextran, calcium phosphate, and electroporation. The main advantages of lipofection are its high efficiency, its ability to transfect all types of nucleic acids in a wide range of cell types, its ease of use, reproducibility, and low toxicity. In addition, this method is suitable for all transfection applications (transient, stable, co-transfection, reverse, sequential or multiple transfections). High throughput screening assay has also shown good efficiency in some in vivo models.
http://dbpedia.org/resource/Liquid_gas	Liquid gas	Due to the age of this content, you may be looking for: Liquefaction of gases liquid oxygen liquid nitrogen Liquid hydrogen Liquid helium paramagnetism (oxygen) superconducting metals ferromagnetism (magnets) liquified petroleum gas Liquid gas: Low temperatures have very marked effects upon the magnetic properties of various substances. Oxygen, long known to be slightly magnetic in the gaseous state, is powerfully attracted in the liquid condition by a magnet, and the same is true, though to a less extent, of liquid air, owing to the proportion of liquid oxygen it contains. A magnet of ordinary carbon steel has its magnetic moment temporarily increased by cooling, that is, after it has been brought to a permanent magnetic condition (aged). The effect of the first immersion of such a magnet in liquid air is a large diminution in its magnetic moment, which decreases still further when it is allowed to warm up to ordinary temperatures. A second cooling, however, increases the magnetic moment, which is again decreased by warming, and after a few repetitions of this cycle of cooling and heating the steel is brought into a condition such that its magnetic moment at the temperature of liquid air is greater by a constant percentage than it is at the ordinary temperature of the air. The increase of magnetic moment seems then to have reached a limit, because on further cooling to the temperature of liquid hydrogen hardly any further increase is observed. The percentage differs with the composition of the steel and with its physical condition. It is greater, for example, with a specimen tempered very soft than it is with another specimen of the same steel tempered glass hard. Aluminium steels show the same kind of phenomena as carbon ones, and the same may be said of chrome steels in the permanent condition, though the effect of the first cooling with them is a slight increase of magnetic moment. Nickel steels present some curious phenomena. When containing small percentages of nickel (e.g. 084 or 3-82), they behave under changes of temperature much like carbon steel. With a sample containing 7.65%, the phenomena after the permanent state had been reached were similar, but the first cooling produced a slight increase in magnetic moment. But steels containing 18-64 and 29% of nickel behaved very differently. The result of the first cooling was a reduction of the magnetic moment, to the extent of nearly 50% in the case of the former. Warming again brought about an increase, and the final condition was that at the barometric pressure of liquid air the magnetic moment was always less than at ordinary temperatures. This anomaly is all the more remarkable in that the behaviour of pure nickel is normal, as also appears to be generally the case with soft and hard iron. Silicon, tungsten and manganese steels are also substantially normal in their behaviour, although there are considerable differences in the magnitudes of the variations they display.
http://dbpedia.org/resource/Low_copy_number	Low copy number	Low Copy Number (LCN) is a DNA profiling technique developed by the Forensic Science Service (FSS) and in use in some countries since 1999. In the United Kingdom use of the technique was suspended between 21 December 2007 and 14 January 2008 while the Crown Prosecution Service conducted a review into its use - this suspension has now been lifted. LCN is an extension of Second Generation Multiplex Plus (SGM Plus) profiling technique. It is a more sensitive technique because it involves a greater amount of copying from a smaller amount of starting material, meaning that a profile can be obtained from only a few cells, which may be as small as a millionth the size of a grain of salt, and amount to a just few cells of skin or sweat left from a fingerprint.
http://dbpedia.org/resource/MS2_tagging	MS2 tagging	Techniques based upon the interaction of the MS2 bacteriophage coat protein with a stem loop structure from the phage genome. Used for biochemical purification of RNA-protein complexes and partnered to GFP for detection of RNA in living cells. More recently, the technique has been used to monitor the appearance of RNA in living cells, at the site of transcription, or simply by observing the changes in RNA number in the cytoplasm. This has revealed that transcription of both prokaryotic and eukaryotic genes occurs in a discontinuous fashion with bursts of transcription separated by irregular intervals.
http://dbpedia.org/resource/Magnetofection	Magnetofection	Magnetofection is a simple and highly efficient transfection method that uses magnetic fields to concentrate particles containing nucleic acid into the target cells. This method attempts to unite the advantages of the popular biochemical (cationic lipids or polymers) and physical transfection methods in one system while excluding their inconveniences (low efficiency, toxicity). Magnetofection was invented by Christian Plank and Christian Bergemann and is registered as a trademark.
http://dbpedia.org/resource/Metallurgical_assay	Metallurgical assay	A metallurgical assay is a compositional analysis of an ore, metal, or alloy. Some assay methods are suitable for raw materials; others are more appropriate for finished goods. Raw precious metals are assayed by an assay office. Silver is assayed by titration, gold by cupellation and platinum by inductively coupled plasma optical emission spectrometry (ICP OES). Precious metal items of art or jewelry are frequently hallmarked (depending upon the requirements of the laws of either the place of manufacture or the place of import). Where required to be hallmarked, semi-finished precious metal items of art or jewelry pass through the official testing channels where they are analyzed or assayed for precious metal content. While different nations permit a variety of legally acceptable finenesses, the assayer is actually testing to determine that the fineness of the product conforms with the statement or claim of fineness that the maker has claimed (usually by stamping a number such as 750 for 18k gold) on the item. In the past the assay was conducted by using the touchstone method but currently (most often) it is done using X-ray fluorescence (XRF). XRF is used because this method is more exacting than the touchstone test. The most exact method of assay is known as fire assay or cupellation. This method is better suited for the assay of bullion and gold stocks rather than works or art or jewelry because it is a completely destructive method.
http://dbpedia.org/resource/Most_probable_number	Most probable number	The most probable number method, otherwise known as the method of Poisson zeroes, is a method of getting quantitative data on concentrations of discrete items from positive/negative (incidence) data. There are many discrete entities that are easily detected but difficult to count. Any sort of amplification reaction or catalysis reaction obliterates easy quantification but allows presence to be detected very sensitively. Common examples include microorganism growth, enzyme action, or catalytic chemistry. The MPN method involves taking the original solution or sample, and subdividing it by orders of magnitude (frequently 10Ã— or 2Ã—), and assessing presence/absence in multiple subdivisions. The degree of dilution at which absence begins to appear indicates that the items have been diluted so much that there are many subsamples in which none appear. A suite of replicates at any given concentration allow finer resolution, to use the number of positive and negative samples to estimate the original concentration within the appropriate order of magnitude. In microbiology, the cultures are incubated and assessed by eye, bypassing tedious colony counting or expensive and tedious microscopic counts. In molecular biology, a common application involves DNA templates diluted into polymerase chain reaction (PCR) reactions. Reactions only proceed when a template is present, allowing for a form of quantitative PCR, to assess the original concentration of template molecules. Another application involves diluting enzyme stocks into solution containing a chromogenic substrate, or diluting antigens into solutions for ELISA (Enzyme-Linked ImmunoSorbent Assay) or some other antibody cascade detection reaction, to measure the original concentration of the enzyme or antigen. The major weakness of MPN methods is the need for large numbers of replicates at the appropriate dilution to narrow the confidence intervals. However, it is a very important method for counts when the appropriate order of magnitude is unknown a priori and sampling is necessarily destructive.
http://dbpedia.org/resource/Multielectrode_array	Multielectrode array	Multielectrode arrays (MEAs) or microelectrode arrays are devices that contain multiple plates or shanks through which neural signals are obtained or delivered, essentially serving as neural interfaces that connect neurons to electronic circuitry. There are two general classes of MEAs: implantable MEAs, used in vivo, and non-implantable MEAs, used in vitro.
http://dbpedia.org/resource/Multiplex_(assay)	Multiplex (assay)	"For other uses of multiplex, see multiplex (disambiguation). A multiplex assay is a type of assay that simultaneously measures multiple analytes (dozens or more) in a single run/cycle of the assay. It is distinguished from procedures that measure one analyte at a time. Multiplex assays within a given application area or class of technology can be further stratified based on how many analytes can be measured per assay, where ""multiplex"" refers to those with the highest number of analyte measurements per assay (up to millions) and ""low-plex"" or ""mid-plex"" refers to procedures that process fewer (10s to 1000s), though there are no formal guidelines for calling a procedure multi-, mid-, or low-plex based on number of analytes measured. Single-analyte assays or low-to-mid-plex procedures typically predate the rise of their multiplex versions, which often require specialized technologies or miniaturization to achieve a higher degree of parallelization. Multiplex assays are widely used in functional genomics experiments that endeavor to detect or to assay the state of all biomolecules of a given class within a biological sample, to determine the effect of an experimental treatment or the effect of a DNA mutation over all of the biomolecules or pathways in the sample. The ability to perform such multiplex assay experiments measuring large numbers of biomolecular analytes has been facilitated by the completion of the human genome sequence and that of many other model organisms."
http://dbpedia.org/resource/Multiplex_ligation-dependent_probe_amplification	Multiplex ligation-dependent probe amplification	Multiplex ligation-dependent probe amplification (MLPA)http://www. mlpa. com is a variation of the multiplex polymerase chain reaction that permits multiple targets to be amplified with only a single primer pair. Each probe consists of two oligonucleotides which recognise adjacent target sites on the DNA. One probe oligonucleotide contains the sequence recognised by the forward primer, the other the sequence recognised by the reverse primer. Only when both probe oligonucleotides are hybridised to their respective targets, can they be ligated into a complete probe. The advantage of splitting the probe into two parts is that only the ligated oligonucleotides, but not the unbound probe oligonucleotides, are amplified. If the probes were not split in this way, the primer sequences at either end would cause the probes to be amplified regardless of their hybridization to the template DNA, and the amplification product would not be dependent on the number of target sites present in the sample DNA. Each complete probe has a unique length, so that its resulting amplicons can be separated and identified by (capillary) electrophoresis. This avoids the resolution limitations of multiplex PCR. Since the forward primer used for probe amplification is fluorescently labeled, each amplicon generates a fluorescent peak which can be detected by a capillary sequencer. Comparing the peak pattern obtained on a given sample with that obtained on various reference samples, the relative quantity of each amplicon can be determined. This ratio is a measure for the ratio in which the target sequence is present in the sample DNA. Various techniques including DGGE, DHPLC, and SSCA effectively identify SNPs and small insertions and deletions. MLPA, however, is one of the only accurate, time-efficient techniques to detect genomic deletions and insertions (one or more entire exons), which are frequent causes of cancers such as hereditary non-polyposis colorectal cancer, breast, and ovarian cancer. MLPA can successfully and easily determine the relative copy number of all exons within a gene simultaneously with high sensitivity.
http://dbpedia.org/resource/Multiplex_polymerase_chain_reaction	Multiplex polymerase chain reaction	Multiplex polymerase chain reaction (Multiplex PCR) is a modification of polymerase chain reaction in order to rapidly detect deletions or duplications in a large gene. This process amplifies genomic DNA samples using multiple primers and a temperature-mediated DNA polymerase in a thermal cycler. Multiplex-PCR was first described in 1988 as a method to detect deletions in the dystrophin gene. It has also been used with the steroid sulfatase gene. In 2008, multiplex-PCR was used for analysis of microsatellites and SNPs. Multiplex-PCR consists of multiple primer sets within a single PCR mixture to produce amplicons of varying sizes that are specific to different DNA sequences. By targeting multiple genes at once, additional information may be gained from a single test run that otherwise would require several times the reagents and more time to perform. Annealing temperatures for each of the primer sets must be optimized to work correctly within a single reaction, and amplicon sizes, i.e. , their base pair length, should be different enough to form distinct bands when visualized by gel electrophoresis. Commercial multiplexing kits for PCR are available and used by many forensic laboratories to amplify degraded DNA samples. Commercial kits have a number of advantages over in-house multiplexing methods. Quality control measures are undertaken by the manufacturer of the kit and ensure that reactions are uniform across all kits. This avoids the preparation of PCR master mixes which require pipetting and use of multiple assay tubes, increasing the risk of operator error and contamination. This increased reliability allows profiles obtained from commercial kits to be admitted into court which is pivotal in large criminal trials. The use of specific kits over a number of laboratories also allows for profile results to be compared as long as the same STR markers have been used in each kit.
http://dbpedia.org/resource/Nanovid_microscopy	Nanovid microscopy	Nanovid microscopy, from â€œnanometer video-enhanced microscopyâ€ﾝ, is a microscopic technique aimed at visualizing colloidal gold particles of 20-40 nm diameter as dynamic markers at the light microscopic level. The nanogold particles as such are smaller than the diffraction limit of light, but can be visualized by using Video-Enhanced Differential Interference Contrast (VEDIC). The technique is based on the use of contrast enhancement by video techniques and digital image processing. Nanovid microscopy, by combining small colloidal gold probes with video-enhanced quantitative microscopy, allows for studying the intracellular dynamics of specific proteins in living cells.
http://dbpedia.org/resource/Nested_polymerase_chain_reaction	Nested polymerase chain reaction	Nested polymerase chain reaction is a modification of polymerase chain reaction intended to reduce non-specific binding in products due to the amplification of unexpected primer binding sites. Polymerase chain reaction itself is the process used to amplify DNA samples, via a temperature-mediated DNA polymerase. The products can be used for sequencing or analysis, and this process is a key part of many genetics research laboratories, along with uses in DNA fingerprinting for forensics and other human genetic cases. Conventional PCR requires primers complementary to the termini of the target DNA. A commonly occurring problem is primers binding to incorrect regions of the DNA, giving unexpected products. Nested polymerase chain reaction involves two sets of primers, used in two successive runs of polymerase chain reaction, the second set intended to amplify a secondary target within the first run product.
http://dbpedia.org/resource/Nick_translation	Nick translation	"Nick translation (or Head Translation) was developed in 1977 by Rigby and Paul Berg. It is a tagging technique in molecular biology in which DNA Polymerase I is used to replace some of the nucleotides of a DNA sequence with their labeled analogues, creating a tagged DNA sequence which can be used as a probe in Fluorescent in situ hybridization or blotting techniques. It can also be used for radiolabeling. This process is called nick translation because the DNA to be processed is treated with DNase to produce single-stranded ""nicks. "" This is followed by replacement in nicked sites by DNA polymerase I, which elongates the 3' hydroxyl terminus, removing nucleotides by 5'-3' exonuclease activity, replacing them with dNTPs. To radioactively label a DNA fragment for use as a probe in blotting procedures, one of the incorporated nucleotides provided in the reaction is radiolabeled in the alpha phosphate position. Similarly, a fluorophore can be attached instead for fluorescent labelling, or an antigen for immunodetection. When DNA polymerase I eventually detaches from the DNA, it leaves another nick in the phosphate backbone. The nick has ""translated"" some distance depending on the processivity of the polymerase. This nick could be sealed by DNA ligase, or its 3' hydroxyl group could serve as the template for further DNA polymerase I activity. Proprietary enzyme mixes are available commercially to perform all steps in the procedure in a single incubation. Nick translation could cause double-stranded DNA breaks, if DNA polymerase I encounters another nick on the opposite strand, resulting in two shorter fragments. This does not influence the performance of the labelled probe in in-situ hybridization."
http://dbpedia.org/resource/Patch_clamp	Patch clamp	The patch clamp technique is a laboratory technique in electrophysiology that allows the study of single or multiple ion channels in cells. The technique can be applied to a wide variety of cells, but is especially useful in the study of excitable cells such as neurons, cardiomyocytes, muscle fibers and pancreatic beta cells. It can also be applied to the study of bacterial ion channels in specially prepared giant spheroplasts. The patch clamp technique is a refinement of the voltage clamp. Erwin Neher and Bert Sakmann developed the patch clamp in the late 1970s and early 1980s. This discovery made it possible to record the currents of single ion channels for the first time, proving their involvement in fundamental cell processes such as action potential conduction. Neher and Sakmann received the Nobel Prize in Physiology or Medicine in 1991 for this work.
http://dbpedia.org/resource/Oligomer_restriction	Oligomer restriction	Oligomer Restriction (abbreviated OR) is a procedure to detect an altered DNA sequence in a genome. A labeled oligonucleotide probe is hybridized to a target DNA, and then treated with a restriction enzyme. If the probe exactly matches the target, the restriction enzyme will cleave the probe, changing its size. If, however, the target DNA does not exactly match the probe, the restriction enzyme will have no effect on the length of the probe. The OR technique, now rarely performed, was closely associated with the development of the popular polymerase chain reaction (PCR) method.
http://dbpedia.org/resource/Organ_culture	Organ culture	Organ culture is a development from tissue culture methods of research, the organ culture is able to accurately model functions of an organ in various states and conditions by the use of the actual in vitro organ itself. Parts of an organ or a whole organ can be cultured in vitro. The main objective is to maintain the architecture of the tissue and direct it towards normal development. In this technique, it is essential that the tissue is never disrupted or damaged. It thus requires careful handling. The media used for a growing organ culture are generally the same as those used for tissue culture. The techniques for organ culture can be classified into (i) those employing a solid medium and (ii) those employing liquid medium.
http://dbpedia.org/resource/Overlap_extension_polymerase_chain_reaction	Overlap extension polymerase chain reaction	This page assumes familiarity with the terms and components used in the polymerase chain reaction (PCR) process. The overlap extension polymerase chain reaction (or OE-PCR) is a variant of PCR. It is also referred to as Splicing by overlap extension / Splicing by overhang extension (SOE) PCR. It is used to insert specific mutations at specific points in a sequence or to splice smaller DNA fragments into a larger polynucleotide.
http://dbpedia.org/resource/Overlay_assay	Overlay assay	An overlay assay is a biological technique used to find proteins that bind to a protein of interest. It begins with proteins that are dispersed but fixed (e.g. a tissue slice or run on a membrane by gel electrophoresis) and then incubated in the labelled protein of interest. The label will indicate the location of proteins that bind to the protein of interest.
http://dbpedia.org/resource/Particle-size_analysis	Particle-size analysis	This article describes the determination of the size of particulate solids, where the meaning of the particle excludes those of subatomic particles, which belong to the field of particle physics. Particle size analysis, particle size measurement, or simply particle sizing is the collective name of the technical procedures, or laboratory techniques which determines the size range, and/or the average, or mean size of the particles in a powder sample. Particle size analysis is part of Particle Science, and its determination is carried out generally in particle technology laboratories. The particle size can have considerable importance in a number of industries including the chemical, mining, forestry, agriculture, and aggregate industries.
http://dbpedia.org/resource/Peptide_mass_fingerprinting	Peptide mass fingerprinting	Peptide mass fingerprinting (PMF) (also known as protein fingerprinting) is an analytical technique for protein identification that was developed in 1993 by several groups independently. In this method, the unknown protein of interest is first cleaved into smaller peptides, whose absolute masses can be accurately measured with a mass spectrometer such as MALDI-TOF or ESI-TOF. These masses are then compared to either a database containing known protein sequences or even the genome. This is achieved by using computer programs that translate the known genome of the organism into proteins, then theoretically cut the proteins into peptides, and calculate the absolute masses of the peptides from each protein. They then compare the masses of the peptides of the unknown protein to the theoretical peptide masses of each protein encoded in the genome. The results are statistically analyzed to find the best match. The advantage of this method is that only the masses of the peptides have to be known. Time-consuming de novo peptide sequencing is then unnecessary. A disadvantage is that the protein sequence has to be present in the database of interest. Additionally most PMF algorithms assume that the peptides come from a single protein. The presence of a mixture can significantly complicate the analysis and potentially compromise the results. Typical for the PMF based protein identification is the requirement for an isolated protein. Mixtures exceeding a number of 2-3 proteins typically require the additional use of MS/MS based protein identification to achieve sufficient specificity of identification (6). Therefore, the typical PMF samples are isolated proteins from Two-dimensional gel electrophoresis (2D gels) or isolated SDS-PAGE bands. Additional analyses by MS/MS can either be direct, e.g. , MALDI-TOF/TOF analysis or downstream nanoLC-ESI-MS/MS analysis of gel spot eluates.
http://dbpedia.org/resource/Polymerase_cycling_assembly	Polymerase cycling assembly	Polymerase cycling assembly (or PCA, also known as Assembly PCR) is a method for the assembly of large DNA oligonucleotides from shorter fragments. The process uses the same technology as PCR, but takes advantage of DNA hybridization and annealing as well as DNA polymerase to amplify a complete sequence of DNA in a precise order based on the single stranded oligonucleotides used in the process. It thus allows for the production of synthetic genes and even entire synthetic genomes.
http://dbpedia.org/resource/Protein_Misfolding_Cyclic_Amplification	Protein Misfolding Cyclic Amplification	Protein Misfolding Cyclic Amplification (PMCA) is an amplification technique to multiply misfolded prions originally developed by Soto and colleagues. It is a test for spongiform encephalopathies like BSE.
